x0,x1
0.937138,0.87796
0.937174,0.878015
0.9372,0.87807
0.937226,0.878125
0.937256,0.878185
0.937301,0.878225
0.937312,0.878285
0.937337,0.878345
0.937383,0.878385
0.937388,0.878445
0.937418,0.878505
0.937463,0.878545
0.937473,0.878605
0.937499,0.878665
0.937544,0.878705
0.937569,0.878765
0.937593,0.87882
0.937618,0.87888
0.937648,0.87892
0.937693,0.87896
0.937687,0.87902
0.937712,0.87907
0.937767,0.87911
0.937796,0.87917
0.9378,0.879225
0.937825,0.879285
0.937862,0.879325
0.937882,0.879385
0.937921,0.879433
0.93796,0.879483
0.937987,0.879539
0.93802,0.879595
0.938035,0.87965
0.938059,0.87971
0.938083,0.87977
0.938127,0.87981
0.938145,0.87985
0.938164,0.87991
0.938188,0.87995
0.938211,0.88001
0.938245,0.88005
0.938283,0.88011
0.938307,0.88017
0.93833,0.88021
0.938369,0.88027
0.938392,0.88033
0.93842,0.88037
0.938429,0.88043
0.938452,0.88049
0.938495,0.88053
0.938518,0.88057
0.938541,0.88063
0.938584,0.88068
0.938607,0.88074
0.938629,0.88078
0.938652,0.88084
0.938675,0.8809
0.938717,0.88094
0.93874,0.88098
0.938773,0.88104
0.938795,0.88109
0.938834,0.88115
0.938864,0.881205
0.938876,0.88126
0.938918,0.88132
0.938961,0.88136
0.938978,0.88142
0.939,0.88148
0.939032,0.88153
0.939054,0.88157
0.939075,0.88163
0.939102,0.88167
0.939124,0.88173
0.939156,0.881775
0.939197,0.881815
0.939219,0.881875
0.939241,0.881925
0.939267,0.881965
0.939294,0.882005
0.939305,0.882065
0.939347,0.882105
0.939368,0.882165
0.939409,0.882205
0.939411,0.882265
0.939447,0.882325
0.939468,0.882375
0.939509,0.882415
0.939545,0.882475
0.939566,0.88253
0.939587,0.88259
0.939618,0.88263
0.939638,0.88269
0.939679,0.88273
0.939705,0.88279
0.939715,0.88285
0.939756,0.88289
0.939776,0.882945
0.939807,0.882985
0.93983,0.883045
0.939862,0.883096
0.939902,0.883156
0.939927,0.883204
0.939956,0.883252
0.939972,0.883308
0.940002,0.883356
0.940033,0.883395
0.940047,0.883446
0.940077,0.883494
0.940097,0.883534
0.940136,0.883574
0.94015,0.883631
0.940169,0.883671
0.940209,0.883711
0.940229,0.883771
0.940255,0.883831
0.940279,0.883882
0.940306,0.88393
0.940342,0.883978
0.940358,0.884029
0.940391,0.884085
0.940422,0.884133
0.940445,0.884189
0.940472,0.884229
0.940494,0.884281
0.940518,0.884329
0.94054,0.88438
0.940559,0.88442
0.940597,0.88446
0.940616,0.8845
0.94064,0.88456
0.940659,0.88462
0.940677,0.88468
0.940716,0.88472
0.940734,0.88476
0.940773,0.8848
0.940806,0.88486
0.940845,0.884915
0.940863,0.884975
0.940901,0.885025
0.940907,0.88508
0.940933,0.88512
0.940961,0.885165
0.940977,0.885215
0.941005,0.88526
0.941043,0.8853
0.941061,0.88536
0.941079,0.88542
0.941136,0.88548
0.941154,0.88553
0.941197,0.88557
0.941214,0.88563
0.941247,0.88569
0.941284,0.88573
0.941282,0.88577
0.941319,0.88581
0.941344,0.88585
0.941356,0.885907
0.941387,0.885959
0.941409,0.886007
0.941419,0.886058
0.941455,0.886099
0.941485,0.886147
0.941498,0.8862
0.941527,0.886251
0.941564,0.886291
0.941588,0.886351
0.941604,0.886396
0.941641,0.886441
0.941668,0.886481
0.941684,0.886531
0.941711,0.886571
0.941748,0.886611
0.941764,0.886671
0.941786,0.886711
0.941822,0.886751
0.941833,0.886811
0.94187,0.886851
0.941886,0.886911
0.941922,0.886951
0.941934,0.887011
0.94195,0.887071
0.941991,0.887111
0.942017,0.887156
0.942053,0.887196
0.942069,0.887256
0.942097,0.887306
0.942124,0.887356
0.94215,0.887407
0.942177,0.887447
0.942203,0.887495
0.942219,0.887555
0.942246,0.887595
0.942269,0.887643
0.942289,0.887691
0.942309,0.887742
0.942339,0.887782
0.94237,0.887827
0.942399,0.887872
0.942424,0.887922
0.942457,0.88797
0.942465,0.888026
0.942495,0.888066
0.942534,0.888111
0.942549,0.888171
0.942581,0.888216
0.942609,0.888263
0.942625,0.888311
0.942654,0.888359
0.942673,0.888419
0.942699,0.888467
0.942733,0.888507
0.942745,0.888555
0.942789,0.8886
0.942806,0.88865
0.94284,0.888695
0.942854,0.888755
0.942888,0.888815
0.942923,0.888855
0.942957,0.888895
0.942971,0.888955
0.943005,0.888995
0.943039,0.889035
0.943053,0.889095
0.943082,0.889145
0.943101,0.8892
0.943134,0.889237
0.943148,0.889277
0.943162,0.889337
0.943211,0.889382
0.943224,0.889422
0.943238,0.889462
0.943251,0.889522
0.943291,0.889562
0.943314,0.88961
0.943337,0.88965
0.943351,0.8897
0.943384,0.88974
0.943417,0.88978
0.94345,0.88982
0.943461,0.88986
0.943478,0.889915
0.943507,0.889975
0.94353,0.89002
0.943559,0.890065
0.943579,0.890105
0.943599,0.890155
0.943642,0.890195
0.943655,0.890235
0.943672,0.890275
0.943685,0.890315
0.943698,0.890355
0.94373,0.890395
0.943768,0.890435
0.943763,0.890495
0.943791,0.89053
0.943831,0.89057
0.943852,0.890618
0.943881,0.890668
0.943902,0.890716
0.943925,0.890776
0.943953,0.890815
0.943977,0.890862
0.944009,0.890902
0.944021,0.890962
0.944053,0.891002
0.944065,0.891042
0.944097,0.891082
0.944109,0.891142
0.944161,0.891182
0.944173,0.891222
0.944195,0.891262
0.944207,0.891312
0.944248,0.891352
0.94426,0.891412
0.944289,0.891452
0.944314,0.8915
0.94434,0.89156
0.944366,0.89162
0.944413,0.89166
0.944409,0.8917
0.944425,0.89174
0.944461,0.89178
0.944487,0.89184
0.944518,0.89188
0.944529,0.891927
0.94458,0.891977
0.944591,0.892017
0.944602,0.892077
0.944623,0.892117
0.944648,0.892157
0.944682,0.892197
0.944706,0.892245
0.944737,0.892285
0.944747,0.89233
0.944778,0.89237
0.944788,0.89241
0.944818,0.892455
0.944829,0.892515
0.944879,0.892555
0.944914,0.892605
0.94493,0.89266
0.94496,0.8927
0.94498,0.89275
0.945005,0.8928
0.945015,0.89284
0.945045,0.89288
0.945075,0.89292
0.945084,0.89298
0.945109,0.893025
0.945129,0.893065
0.945168,0.893105
0.945198,0.89315
0.945208,0.89319
0.945232,0.89325
0.945262,0.89329
0.945291,0.89333
0.945301,0.89339
0.94533,0.89343
0.945359,0.89349
0.945379,0.89353
0.945408,0.89357
0.945417,0.89361
0.945446,0.89365
0.945455,0.89371
0.945494,0.89375
0.945523,0.89381
0.945552,0.89385
0.945581,0.893895
0.94561,0.893945
0.945624,0.893985
0.945653,0.894025
0.945671,0.894065
0.945693,0.894105
0.945717,0.894145
0.945741,0.894193
0.945753,0.894241
0.945787,0.894291
0.945808,0.894341
0.945836,0.894381
0.945856,0.894429
0.945873,0.894467
0.945901,0.894507
0.945931,0.894553
0.945964,0.894603
0.945972,0.894663
0.94602,0.894703
0.946033,0.894753
0.946056,0.894801
0.946078,0.89484
0.946103,0.894885
0.946121,0.894935
0.946149,0.89498
0.946183,0.895021
0.946208,0.895061
0.946215,0.8951
0.946243,0.89514
0.94625,0.89519
0.946298,0.89523
0.946305,0.89527
0.946318,0.89531
0.946345,0.89535
0.946373,0.89541
0.9464,0.89545
0.946427,0.89549
0.946434,0.89553
0.946461,0.89557
0.946488,0.89563
0.946516,0.89567
0.946543,0.89571
0.94657,0.89576
0.946586,0.8958
0.946613,0.89584
0.94662,0.8959
0.946652,0.89592
0.946678,0.89596
0.946705,0.896
0.946712,0.89605
0.946738,0.89609
0.946755,0.89613
0.946781,0.89617
0.946793,0.89621
0.946819,0.89625
0.94683,0.89629
0.946877,0.89633
0.946898,0.89638
0.946904,0.89644
0.94695,0.89648
0.946956,0.89654
0.947002,0.89658
0.947028,0.89662
0.947034,0.89666
0.947058,0.896705
0.947082,0.896744
0.947115,0.896784
0.947131,0.896832
0.94717,0.896872
0.947176,0.896923
0.947202,0.896983
0.947243,0.897023
0.947248,0.897073
0.947274,0.897113
0.947299,0.897153
0.947325,0.897193
0.94734,0.897233
0.947366,0.897273
0.947371,0.897333
0.947421,0.897353
0.947436,0.897413
0.947466,0.897453
0.947491,0.897493
0.947501,0.897533
0.947526,0.897578
0.947531,0.897638
0.947571,0.897658
0.947596,0.897698
0.947626,0.897738
0.947632,0.897778
0.947648,0.897823
0.947663,0.897863
0.947687,0.897903
0.947712,0.897943
0.947737,0.897983
0.947761,0.898023
0.947766,0.898083
0.94781,0.898123
0.947835,0.898163
0.947839,0.898223
0.947883,0.898263
0.947907,0.898323
0.947932,0.898363
0.947956,0.898403
0.94798,0.898443
0.948004,0.898483
0.948018,0.898528
0.948042,0.898588
0.948066,0.898628
0.94809,0.898668
0.948113,0.898708
0.948137,0.898748
0.948161,0.898788
0.94818,0.898828
0.948203,0.898868
0.948232,0.898908
0.948235,0.898958
0.948259,0.898998
0.948282,0.899038
0.948311,0.899078
0.948334,0.899118
0.948358,0.899178
0.948376,0.899218
0.948404,0.899258
0.948427,0.899298
0.948458,0.899338
0.948472,0.899386
0.948493,0.899448
0.948521,0.899488
0.948549,0.899528
0.948584,0.899565
0.948592,0.899615
0.948612,0.899655
0.948635,0.899694
0.948649,0.899735
0.948678,0.899775
0.9487,0.899814
0.948724,0.899853
0.948732,0.899893
0.948759,0.899933
0.948787,0.899973
0.948809,0.900013
0.948841,0.900053
0.948864,0.900103
0.948886,0.900143
0.948886,0.900183
0.948914,0.900226
0.94893,0.900277
0.948953,0.900318
0.948988,0.900357
0.948994,0.900405
0.949032,0.900445
0.949054,0.900493
0.949076,0.900533
0.949102,0.900573
0.949116,0.900613
0.949125,0.900654
0.949158,0.900692
0.949176,0.900732
0.949208,0.900782
0.949231,0.900827
0.949251,0.900867
0.94927,0.900907
0.949293,0.900948
0.949314,0.900986
0.949329,0.901032
0.949346,0.901071
0.949375,0.90111
0.949397,0.90115
0.949412,0.90119
0.949441,0.901228
0.949459,0.901264
0.94948,0.901304
0.949506,0.901344
0.949527,0.901384
0.949547,0.901424
0.949568,0.901464
0.949589,0.901504
0.949595,0.901544
0.949636,0.901584
0.949667,0.901624
0.949667,0.901664
0.949688,0.901704
0.949709,0.901744
0.949729,0.901784
0.949755,0.901824
0.949775,0.901869
0.949796,0.901909
0.949816,0.901954
0.949836,0.901994
0.949857,0.902034
0.949877,0.902074
0.949897,0.902114
0.949937,0.902154
0.949937,0.902194
0.949977,0.902234
0.949992,0.902279
0.950017,0.902319
0.950032,0.902364
0.950057,0.902399
0.950077,0.902459
0.950117,0.902499
0.950137,0.902539
0.950152,0.902584
0.950181,0.902624
0.950201,0.902664
0.950221,0.902704
0.95024,0.902744
0.95026,0.902784
0.950299,0.902824
0.950299,0.902884
0.950318,0.902924
0.950357,0.902962
0.950392,0.903002
0.950395,0.903042
0.950414,0.903082
0.950436,0.903125
0.950448,0.903162
0.950473,0.903198
0.950485,0.90324
0.950504,0.903281
0.950538,0.903313
0.950553,0.903353
0.950592,0.903394
0.950601,0.903434
0.95062,0.903474
0.950638,0.903514
0.950672,0.903563
0.950697,0.903608
0.950721,0.903656
0.95073,0.903696
0.950756,0.903736
0.950777,0.903786
0.9508,0.903826
0.950826,0.903864
0.950861,0.903904
0.950871,0.903944
0.950885,0.903984
0.950911,0.904035
0.950934,0.904075
0.950956,0.904114
0.950976,0.904154
0.950994,0.904195
0.951021,0.904227
0.951038,0.904266
0.951056,0.904316
0.951079,0.904356
0.951105,0.904396
0.951129,0.904434
0.951145,0.904482
0.951171,0.904522
0.951192,0.904564
0.951213,0.904604
0.95123,0.904652
0.951256,0.904692
0.951287,0.904733
0.951306,0.904775
0.951323,0.904816
0.951352,0.904856
0.951364,0.904896
0.951386,0.904936
0.951423,0.904976
0.951435,0.905016
0.951449,0.905064
0.951489,0.905104
0.9515,0.905149
0.951526,0.905189
0.951542,0.905229
0.951564,0.905266
0.95158,0.905306
0.951605,0.905336
0.951634,0.905384
0.951651,0.905432
0.951658,0.905474
0.951691,0.905494
0.951706,0.905539
0.951721,0.905579
0.951732,0.905611
0.951756,0.905654
0.951768,0.905686
0.95179,0.905718
0.951813,0.905758
0.951833,0.90579
0.951859,0.90583
0.951879,0.90587
0.951898,0.90591
0.951922,0.90595
0.951934,0.90599
0.951959,0.906029
0.951983,0.906069
0.952001,0.906109
0.952017,0.906141
0.952048,0.906181
0.952062,0.906219
0.952088,0.906261
0.952101,0.906302
0.952113,0.906342
0.952146,0.906374
0.952169,0.906408
0.952163,0.906468
0.952219,0.906496
0.952225,0.906536
0.952249,0.906575
0.952272,0.906616
0.952283,0.906656
0.952309,0.906695
0.952314,0.906735
0.952352,0.906773
0.95237,0.906813
0.952394,0.906847
0.95241,0.906893
0.952425,0.906933
0.95245,0.906973
0.952471,0.907012
0.952511,0.907047
0.952514,0.907097
0.952547,0.907134
0.952562,0.907183
0.952575,0.907221
0.952601,0.907259
0.952621,0.907279
0.952651,0.907319
0.952659,0.907367
0.952677,0.907405
0.952701,0.907445
0.952722,0.907484
0.95275,0.907524
0.952765,0.907584
0.952795,0.907619
0.952817,0.907659
0.952838,0.9077
0.952854,0.90774
0.952871,0.907779
0.952894,0.907819
0.952921,0.907854
0.952936,0.907894
0.952959,0.907934
0.952973,0.90797
0.953004,0.90801
0.953018,0.908048
0.953036,0.908088
0.953055,0.908128
0.953081,0.908168
0.953104,0.908208
0.953127,0.908248
0.953145,0.90829
0.953168,0.90833
0.953196,0.90837
0.953209,0.908419
0.953243,0.908454
0.953236,0.908494
0.95326,0.908514
0.953298,0.908554
0.953312,0.908594
0.953325,0.908654
0.953358,0.908694
0.953392,0.908734
0.953405,0.908774
0.953403,0.908814
0.953436,0.908849
0.953454,0.908889
0.953488,0.908929
0.953501,0.908989
0.953534,0.909029
0.953547,0.909069
0.95356,0.909104
0.953588,0.909144
0.953615,0.909184
0.953638,0.909224
0.953651,0.909264
0.953684,0.909304
0.953696,0.909344
0.953709,0.909384
0.953741,0.909424
0.953774,0.909464
0.953781,0.909504
0.953794,0.909541
0.953806,0.909581
0.953839,0.909601
0.953866,0.909641
0.953858,0.909701
0.95389,0.909721
0.953903,0.909761
0.953935,0.909781
0.953947,0.909821
0.953969,0.909861
0.953981,0.909901
0.954013,0.909921
0.954025,0.909961
0.954037,0.910001
0.954054,0.910039
0.954066,0.910079
0.954098,0.910119
0.95411,0.910159
0.954142,0.910179
0.954153,0.910219
0.954185,0.910239
0.954196,0.910279
0.954208,0.910319
0.95422,0.910359
0.954244,0.910399
0.954267,0.910434
0.954278,0.910471
0.95431,0.910511
0.954321,0.910551
0.954342,0.910591
0.954374,0.910626
0.95438,0.910666
0.954411,0.910706
0.954422,0.910746
0.954454,0.910781
0.954465,0.910821
0.954476,0.910861
0.954507,0.910901
0.954518,0.910941
0.954549,0.910981
0.95456,0.911021
0.954591,0.911061
0.954601,0.911101
0.954632,0.911141
0.954643,0.911179
0.954674,0.911214
0.954695,0.911254
0.954725,0.911294
0.954736,0.911334
0.954746,0.911374
0.954777,0.911394
0.954787,0.911431
0.954818,0.911466
0.954828,0.911506
0.954858,0.911526
0.954849,0.911586
0.954879,0.911626
0.954909,0.911646
0.95492,0.911686
0.95493,0.911726
0.95496,0.911766
0.95497,0.911806
0.955,0.911846
0.95503,0.911866
0.95504,0.911906
0.95505,0.911946
0.95506,0.911986
0.95509,0.912006
0.955119,0.912026
0.955109,0.912066
0.955139,0.912086
0.955149,0.912126
0.955158,0.912166
0.955188,0.912206
0.955218,0.912241
0.955247,0.912281
0.955242,0.912321
0.955271,0.912351
0.955281,0.912391
0.95531,0.912431
0.95532,0.912471
0.955349,0.912509
0.955358,0.912549
0.955368,0.912589
0.955397,0.912609
0.955431,0.912649
0.95546,0.912689
0.955469,0.912729
0.955478,0.912769
0.955508,0.912809
0.955517,0.912849
0.955545,0.912889
0.955574,0.912909
0.955583,0.912949
0.955612,0.912989
0.955621,0.913029
0.955629,0.913069
0.955665,0.913109
0.95569,0.91315
0.955694,0.913188
0.955722,0.913218
0.955751,0.913253
0.955749,0.913293
0.955773,0.913333
0.955801,0.913353
0.95581,0.913393
0.955838,0.913413
0.955851,0.913453
0.95588,0.913493
0.955888,0.913533
0.955901,0.913571
0.955929,0.913611
0.955958,0.913651
0.955966,0.913691
0.955994,0.913731
0.956007,0.913771
0.956035,0.913791
0.956043,0.913831
0.956071,0.913871
0.956079,0.913911
0.956107,0.913951
0.956134,0.913971
0.956142,0.914011
0.95614,0.914051
0.956168,0.914071
0.956175,0.914111
0.956183,0.914151
0.956236,0.914191
0.956243,0.914231
0.956271,0.914271
0.956278,0.914311
0.956315,0.914331
0.956323,0.914371
0.95633,0.914411
0.956357,0.914431
0.956385,0.914471
0.956392,0.914511
0.956414,0.914551
0.956441,0.914571
0.956449,0.914631
0.956476,0.914671
0.956503,0.914711
0.95653,0.914751
0.956541,0.914791
0.956568,0.914831
0.956575,0.914871
0.956602,0.914891
0.956609,0.914941
0.956631,0.914981
0.956658,0.915011
0.956664,0.915051
0.956681,0.915071
0.956708,0.915091
0.956729,0.915131
0.956736,0.915171
0.956742,0.915211
0.956769,0.915251
0.956795,0.915271
0.956822,0.915311
0.956828,0.915351
0.956854,0.915391
0.95688,0.915411
0.956887,0.915471
0.956913,0.915502
0.956932,0.915542
0.956946,0.915574
0.956962,0.9156
0.95698,0.915638
0.956996,0.91567
0.957018,0.915702
0.957033,0.915734
0.95705,0.915769
0.957072,0.915804
0.957079,0.915844
0.957111,0.91587
0.957117,0.915906
0.957132,0.915943
0.957162,0.915975
0.957177,0.91601
0.957194,0.916046
0.957212,0.916081
0.957231,0.916116
0.957249,0.916151
0.957269,0.916191
0.95729,0.916226
0.957303,0.916259
0.957322,0.916298
0.957361,0.916318
0.95735,0.916363
0.957363,0.916392
0.957389,0.916412
0.957405,0.91645
0.957424,0.916489
0.957446,0.91653
0.957463,0.916565
0.957482,0.916599
0.957505,0.916637
0.957521,0.916671
0.957544,0.916706
0.957552,0.916746
0.957557,0.916786
0.957602,0.916811
0.957627,0.916851
0.957632,0.916891
0.957661,0.916911
0.957661,0.916951
0.957685,0.916981
0.95771,0.917021
0.957735,0.917061
0.957739,0.917101
0.957764,0.917141
0.957773,0.917181
0.957799,0.917221
0.957823,0.917256
0.957833,0.917291
0.95786,0.917311
0.957873,0.917351
0.957885,0.917383
0.957899,0.917414
0.957933,0.917434
0.957942,0.917474
0.957967,0.917494
0.957971,0.917534
0.957975,0.917574
0.958009,0.917604
0.958033,0.917644
0.958037,0.917684
0.958061,0.917724
0.958085,0.917744
0.958089,0.917784
0.958112,0.917824
0.958136,0.917844
0.95815,0.917879
0.958154,0.917919
0.958177,0.917939
0.958201,0.917979
0.958225,0.918014
0.958248,0.918054
0.958247,0.918094
0.95827,0.918114
0.958294,0.918134
0.958297,0.918174
0.958336,0.918214
0.958349,0.918254
0.958377,0.918274
0.95838,0.918314
0.958389,0.918334
0.958412,0.918374
0.958435,0.918394
0.958438,0.918434
0.958459,0.918474
0.958478,0.918509
0.958493,0.918541
0.958517,0.918576
0.95853,0.918602
0.958539,0.918642
0.958568,0.918677
0.95859,0.918714
0.958603,0.918754
0.958631,0.918774
0.958654,0.918814
0.958656,0.918859
0.958679,0.918899
0.958701,0.918919
0.958724,0.918939
0.958722,0.918979
0.958744,0.918999
0.958747,0.919039
0.958769,0.919059
0.958792,0.919094
0.958814,0.919134
0.958837,0.919174
0.958834,0.919214
0.958876,0.919254
0.958886,0.919274
0.958898,0.919313
0.95891,0.919345
0.958932,0.919385
0.958954,0.919405
0.958964,0.919445
0.958981,0.919477
0.959,0.919509
0.959002,0.919541
0.959028,0.919577
0.95905,0.919609
0.95907,0.919641
0.959087,0.919677
0.959089,0.919717
0.959123,0.919757
0.959125,0.919789
0.959166,0.919813
0.959174,0.919853
0.959192,0.919893
0.959227,0.919913
0.959228,0.919953
0.95925,0.919973
0.959269,0.920021
0.959291,0.920046
0.959292,0.920085
0.959308,0.920117
0.959339,0.920137
0.959345,0.920175
0.959362,0.920219
0.959391,0.920256
0.959412,0.920296
0.95943,0.920331
0.959451,0.920369
0.959472,0.920404
0.959473,0.920444
0.959514,0.920474
0.959515,0.920514
0.959536,0.920534
0.959557,0.920574
0.959568,0.920614
0.959589,0.920644
0.95961,0.920678
0.95961,0.920718
0.959656,0.920758
0.959657,0.920798
0.959678,0.920818
0.959698,0.920858
0.959719,0.920898
0.959739,0.920938
0.95976,0.920978
0.95978,0.921018
0.959781,0.921058
0.959821,0.921078
0.959828,0.921098
0.959828,0.921138
0.959858,0.921178
0.959881,0.921215
0.959899,0.921245
0.959919,0.921277
0.959925,0.921297
0.959941,0.921329
0.959966,0.92136
0.959962,0.921398
0.959997,0.921423
0.960015,0.921448
0.960031,0.921485
0.960042,0.921531
0.960062,0.921555
0.960079,0.921587
0.960095,0.921617
0.960115,0.921637
0.960115,0.921677
0.960135,0.921697
0.960154,0.921737
0.960154,0.921777
0.960204,0.921802
0.960209,0.921842
0.960228,0.921882
0.960248,0.921902
0.960267,0.921942
0.960267,0.921982
0.960296,0.922002
0.960316,0.922022
0.96033,0.922062
0.960329,0.922102
0.960369,0.922122
0.960388,0.922162
0.960387,0.922202
0.960421,0.922222
0.960441,0.922262
0.96044,0.922297
0.960479,0.922337
0.960478,0.922377
0.960497,0.922397
0.960516,0.922437
0.960535,0.922457
0.960554,0.922497
0.960577,0.922517
0.960576,0.922557
0.960595,0.922597
0.960619,0.922637
0.960643,0.922657
0.960661,0.922692
0.960685,0.922712
0.960683,0.922749
0.960702,0.922789
0.960706,0.922829
0.960724,0.922849
0.960743,0.922887
0.960761,0.922917
0.9608,0.922947
0.960818,0.922967
0.960817,0.923007
0.960835,0.923047
0.960853,0.923067
0.960851,0.923107
0.96089,0.923127
0.960898,0.923167
0.960916,0.923207
0.960934,0.923227
0.960952,0.923247
0.96095,0.923287
0.960968,0.923307
0.960999,0.923337
0.961013,0.923372
0.961024,0.923412
0.961032,0.923447
0.961069,0.923487
0.961087,0.923507
0.961085,0.923542
0.961103,0.923562
0.961121,0.923582
0.961131,0.923617
0.961158,0.923643
0.961155,0.923681
0.961177,0.923705
0.961205,0.923736
0.961214,0.923771
0.961231,0.923806
0.961246,0.923843
0.961266,0.923873
0.96128,0.923903
0.961287,0.923933
0.961309,0.923962
0.961329,0.923996
0.96134,0.924028
0.961357,0.92406
0.961378,0.924088
0.961398,0.924128
0.961411,0.92416
0.961429,0.924192
0.961454,0.924231
0.961471,0.924263
0.961477,0.924303
0.961502,0.924326
0.961518,0.924358
0.961534,0.924398
0.961552,0.924422
0.961573,0.924454
0.961585,0.924486
0.961598,0.924526
0.961619,0.92455
0.961635,0.92459
0.961648,0.924622
0.961665,0.924651
0.961678,0.924682
0.961699,0.924714
0.961721,0.924752
0.961739,0.924783
0.961756,0.924815
0.961771,0.924847
0.961798,0.924873
0.961805,0.92491
0.96182,0.924942
0.961838,0.924962
0.961844,0.925
0.961865,0.925025
0.961884,0.925057
0.961896,0.925089
0.961913,0.925115
0.961929,0.925153
0.961947,0.925179
0.961966,0.925214
0.961978,0.925245
0.96199,0.925277
0.96201,0.925309
0.96203,0.925333
0.962042,0.925373
0.962062,0.925405
0.962077,0.925443
0.962093,0.925467
0.962117,0.925496
0.962132,0.925528
0.962159,0.925568
0.962163,0.925606
0.962182,0.925635
0.962202,0.925667
0.962213,0.925707
0.96223,0.92574
0.96225,0.925771
0.962258,0.9258
0.962267,0.925832
0.962296,0.925852
0.962311,0.925887
0.962324,0.925911
0.96234,0.92594
0.962368,0.925972
0.962379,0.926012
0.96239,0.926044
0.9624,0.926076
0.962431,0.926101
0.962442,0.926137
0.962457,0.926169
0.962479,0.926193
0.962488,0.926233
0.962506,0.926261
0.962524,0.926288
0.962539,0.926328
0.962564,0.926348
0.962579,0.926388
0.962593,0.926428
0.962598,0.926468
0.962608,0.926488
0.962623,0.926508
0.962645,0.926548
0.96266,0.926568
0.962674,0.9266
0.962696,0.926629
0.96271,0.926649
0.962725,0.926689
0.962739,0.926719
0.962759,0.926759
0.962768,0.926799
0.962783,0.926819
0.962817,0.926849
0.962832,0.926886
0.962846,0.926926
0.96286,0.926966
0.962894,0.926991
0.962889,0.927026
0.962903,0.927046
0.962924,0.927076
0.96294,0.927102
0.962955,0.927122
0.962984,0.92716
0.962998,0.92718
0.963002,0.927217
0.963016,0.927237
0.96303,0.927277
0.963044,0.927317
0.963058,0.927357
0.963071,0.927377
0.963095,0.927402
0.963114,0.927433
0.963125,0.927465
0.963148,0.927497
0.963156,0.927529
0.963182,0.927558
0.963196,0.927598
0.963221,0.927626
0.963235,0.927661
0.963238,0.927701
0.963252,0.927721
0.963286,0.927761
0.963314,0.927801
0.963323,0.927841
0.963336,0.927881
0.963369,0.927906
0.963377,0.927946
0.963391,0.927986
0.963424,0.928026
0.963437,0.928066
0.963455,0.928086
0.963468,0.928126
0.963481,0.928146
0.963494,0.928176
0.963517,0.928216
0.96353,0.928256
0.963563,0.928296
0.963576,0.928336
0.963589,0.928356
0.963622,0.928396
0.963614,0.928436
0.963637,0.928476
0.96367,0.928496
0.963683,0.928531
0.963695,0.928551
0.963723,0.928591
0.963715,0.928631
0.963748,0.928651
0.96376,0.928681
0.963768,0.928701
0.963801,0.928741
0.963793,0.928781
0.963815,0.928801
0.963823,0.928831
0.963835,0.928856
0.963852,0.928876
0.963885,0.928916
0.963911,0.928951
0.963908,0.928983
0.963926,0.929023
0.963958,0.929043
0.963958,0.929076
0.963978,0.929094
0.96399,0.929132
0.964011,0.929161
0.964022,0.929197
0.964035,0.929235
0.964065,0.92926
0.964077,0.929298
0.964104,0.929328
0.964116,0.92936
0.964125,0.929384
0.964138,0.929413
0.964149,0.929439
0.964171,0.929463
0.964182,0.929495
0.964199,0.929527
0.964214,0.929559
0.964228,0.929591
0.964244,0.929623
0.964259,0.929647
0.964275,0.929672
0.964292,0.929704
0.96431,0.929736
0.964321,0.929776
0.964343,0.929801
0.964344,0.929833
0.964367,0.929857
0.964379,0.929897
0.964404,0.929926
0.964419,0.92995
0.964431,0.929982
0.964447,0.930014
0.964466,0.930038
0.964478,0.930078
0.964496,0.930108
0.964505,0.930133
0.964519,0.930179
0.964541,0.930205
0.964561,0.930231
0.964574,0.930263
0.964591,0.930295
0.964602,0.930323
0.964622,0.930347
0.964634,0.930379
0.964649,0.930411
0.964667,0.930436
0.96469,0.930468
0.964713,0.9305
0.96473,0.930532
0.964734,0.930572
0.964738,0.930604
0.964769,0.930624
0.964789,0.930644
0.9648,0.930681
0.96481,0.930701
0.96483,0.930721
0.964841,0.930746
0.964831,0.930786
0.964857,0.930806
0.964882,0.930826
0.964872,0.930866
0.964902,0.930886
0.964913,0.930916
0.964923,0.930936
0.964933,0.930956
0.964943,0.930976
0.964963,0.931006
0.964973,0.931046
0.964979,0.931066
0.965006,0.931106
0.965035,0.931131
0.965045,0.931159
0.965049,0.931179
0.965069,0.931199
0.965081,0.931229
0.965099,0.931249
0.965101,0.931269
0.965109,0.931293
0.965115,0.931322
0.965136,0.931346
0.965156,0.931366
0.965161,0.931406
0.965186,0.931438
0.965199,0.931479
0.965218,0.931504
0.965243,0.931534
0.965252,0.931574
0.965261,0.931594
0.965294,0.931634
0.965291,0.931674
0.965315,0.931697
0.965325,0.931722
0.965348,0.931748
0.965366,0.93178
0.965375,0.931818
0.965405,0.931842
0.965414,0.931868
0.965422,0.9319
0.965441,0.93193
0.965448,0.931959
0.965477,0.931984
0.965486,0.932014
0.965512,0.932055
0.965527,0.932087
0.965532,0.932118
0.965552,0.932149
0.965571,0.932178
0.965582,0.932202
0.965595,0.932233
0.965606,0.932262
0.965623,0.932287
0.965638,0.932316
0.965652,0.932345
0.965666,0.93237
0.965681,0.932399
0.965696,0.932431
0.965716,0.932455
0.965725,0.932485
0.965744,0.932515
